,,,,,,"Ministério da Educação",,,,,,,,,,,
,,,,,,"Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira",,,,,,,,,,,
,,,,,,"Resultados ENADE 2005",,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
co_grupo,co_ies,co_munic,"Ano Enade",Área,"Sub. Área","Nome da IES","Sigla IES","Município (funcionamento do curso)",UF,"Média FG_Ing","Média FG_Conc","Média CE_Ing","Média CE_Conc","Média Geral Ing","Média Geral Conc",Conceito_Enade,Conceito_IDD
17,584,5208707,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE DE BRASÍLIA",UnB,BRASÍLIA,DF,62,"56,400001525878906","50,29999923706055","61,400001525878906","53,29999923706055","60,20000076293945",4,3
17,584,5211909,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE DE CAXIAS DO SUL",UCS,"CAXIAS DO SUL",RS,"59,400001525878906",60,"40,900001525878906","63,20000076293945","45,5","62,400001525878906",4,
17,592,3138203,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE DE CRUZ ALTA",UNICRUZ,"CRUZ ALTA",RS,"49,900001525878906","52,900001525878906","36,70000076293945","41,29999923706055",40,"44,20000076293945",3,
17,1,5103403,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE DE CUIABÁ",UNIC,CUIABÁ,MT,"43,70000076293945","55,099998474121094","28,399999618530273","44,29999923706055","32,20000076293945",47,3,4
17,1,5107040,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE DE FORTALEZA",UNIFOR,FORTALEZA,CE,"41,5","47,79999923706055","32,70000076293945","51,70000076293945","34,900001525878906","50,70000076293945",3,3
17,694,5003702,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE DE FRANCA",UNIFRAN,FRANCA,SP,"62,79999923706055","59,20000076293945","0,6000000238418579","50,099998474121094","16,200000762939453","52,400001525878906",3,
17,575,3143302,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE DE ITAÚNA",UI,ITAÚNA,MG,,"61,5",,"43,70000076293945",,"48,20000076293945",SC,
17,634,4304663,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE DE MARÍLIA",UNIMAR,MARÍLIA,SP,"45,400001525878906","49,900001525878906","32,79999923706055","37,5",36,"40,599998474121094",2,1
17,789,1400100,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE DE MOGI DAS CRUZES",UMC,"MOGI DAS CRUZES",SP,"51,70000076293945","44,400001525878906","32,900001525878906","37,70000076293945","37,599998474121094","39,400001525878906",2,
17,585,4205407,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE DE PASSO FUNDO",UPF,"PASSO FUNDO",RS,"54,79999923706055","56,70000076293945",37,54,"41,5","54,70000076293945",4,4
17,582,4316907,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE DE SANTA CRUZ DO SUL",UNISC,"SANTA CRUZ DO SUL",RS,"53,400001525878906","56,20000076293945",40,"56,599998474121094","43,29999923706055","56,599998474121094",4,4
17,7,3503307,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE DE TAUBATÉ",UNITAU,TAUBATÉ,SP,"52,70000076293945","53,599998474121094","29,399999618530273","45,70000076293945","35,29999923706055","47,599998474121094",3,3
17,3,2806701,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE DE UBERABA",UNIUBE,UBERABA,MG,"57,79999923706055","54,400001525878906","37,900001525878906",50,"42,900001525878906","51,099998474121094",4,3
17,17,3170206,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE DO ESTADO DA BAHIA",UNEB,SALVADOR,BA,"25,700000762939453","3,0999999046325684","15,100000381469727",0,"17,700000762939453","0,800000011920929",1,
17,8,3171303,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE DO ESTADO DE MATO GROSSO",UNEMAT,"BARRA DO BUGRES",MT,"50,599998474121094","52,400001525878906","31,600000381469727","39,29999923706055","36,400001525878906","42,599998474121094",3,2
17,549,1200401,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE DO EXTREMO SUL CATARINENSE",UNESC,CRICIÚMA,SC,"52,599998474121094",,"43,900001525878906",,"46,099998474121094",,SC,
17,4,1302603,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE DO GRANDE ABC",UniABC,"SANTO ANDRÉ",SP,,"49,900001525878906",,"48,900001525878906",,"49,20000076293945",SC,
17,583,2304400,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE DO OESTE DE SANTA CATARINA",UNOESC,XANXERÊ,SC,"45,099998474121094","45,099998474121094","24,200000762939453","42,20000076293945","29,399999618530273",43,3,
17,573,3200201,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE DO OESTE PAULISTA",UNOESTE,"PRESIDENTE PRUDENTE",SP,"45,5",,"32,5",,"35,79999923706055",,SC,
17,569,1500602,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE DO SUL DE SANTA CATARINA",UNISUL,PALHOÇA,SC,"53,70000076293945","55,70000076293945","49,20000076293945","49,70000076293945","50,400001525878906","51,20000076293945",4,1
17,569,1504208,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE DO SUL DE SANTA CATARINA",UNISUL,TUBARÃO,SC,"53,20000076293945",56,"43,79999923706055","56,400001525878906","46,20000076293945","56,29999923706055",4,3
17,571,4106902,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE DO VALE DO ITAJAÍ",UNIVALI,"BALNEÁRIO CAMBORIÚ",SC,"45,5","56,900001525878906","33,20000076293945","45,5","36,29999923706055","48,400001525878906",3,4
17,5,2211001,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE DO VALE DO PARAÍBA",UNIVAP,JACAREÍ,SP,"53,099998474121094","53,79999923706055","34,400001525878906","43,400001525878906",39,46,3,2
17,581,4314902,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE DO VALE DO RIO DOS SINOS",UNISINOS,"SÃO LEOPOLDO",RS,"53,79999923706055","59,70000076293945","43,599998474121094","57,79999923706055","46,20000076293945","58,29999923706055",4,4
17,590,1501402,2005,"ARQUITETURA E URBANISMO",,"UNIVERSIDADE ESTÁCIO DE SÁ",UNESA,"RIO DE JANEIRO",RJ,"53,20000076293945",59,"35,5","54,70000076293945","39,900001525878906","55,79999923706055",4,4
