Ano,"Código da IES","Nome da IES","Sigla da IES","Organização Acadêmica","Categoria Administrativa","Código do Curso","Código da Área","Área de Enquadramento","Modalidade de Ensino","Código do Município","Município do Curso","Sigla da UF","Concluintes Inscritos","Concluintes Participantes","Nota Bruta - FG","Nota Bruta - CE","Nota Contínua do Enade","Concluintes Participantes com nota no Enem","Percentual de Concluintes participantes com nota no Enem","Nota Bruta - IDD","Nota Padronizada - IDD","Nota Bruta - Organização Didático-Pedagógica","Nota Padronizada - Organização Didático-Pedagógica","Nota Bruta - Infraestrutura e Instalações Físicas","Nota Padronizada - Infraestrutura e Instalações Físicas","Nota Bruta - Oportunidades de Ampliação da Formação","Nota Padronizada - Oportunidades de Ampliação da Formação","Nr. de Docentes","Nota Bruta - Mestres","Nota Padronizada - Mestres","Nota Bruta - Doutores","Nota Padronizada - Doutores","Nota Bruta - Regime de Trabalho","Nota Padronizada - Regime de Trabalho","CPC Contínuo","CPC Faixa",Obs
2015,322,"UNIVERSIDADE PAULISTA",UNIP,Universidade,Privada,1180778,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",3549904,"SAO JOSE DOS CAMPOS",SP,10,9,"50,02222222222222","46,855555555555554","2,2977280616760254",3,"0,3333333432674408","-1,8568707704544067","2,028377889998037","5,377702713012695","3,3503520499187593","5,230555534362793","3,3447413207606975","4,602619171142578","3,1240640388507175",15,"0,7333333333333333","3,222222222222222","0,26666666666666666","1,6296296296296295","0,9333333333333333","4,666666666666667","2,5022040556988387",3,
2015,322,"UNIVERSIDADE PAULISTA",UNIP,Universidade,Privada,1258863,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",3526902,LIMEIRA,SP,28,27,"54,707407407407395","54,49629629629629","3,7358546257019043",13,"0,48148149251937866","2,4212517738342285","3,8060358005388926","4,919376850128174","2,1353759669648724","5,020482540130615","2,8928241746822794","4,078394889831543","2,4203108738505206",12,"0,3333333333333333","0,5555555555555556","0,16666666666666666","1,0185185185185184","0,8333333333333334","4,166666666666667",,"Curso não reconhecido até 31/12/2015",
2015,344,"CENTRO UNIVERSITÁRIO UNA",UNA,"Centro Universitário",Privada,111418,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",3106200,"BELO HORIZONTE",MG,55,40,"51,48749999999999","56,95","3,9376933574676514",18,"0,44999998807907104","3,57065749168396","4,2836402042473","4,491724491119385","1,0017122789844235","4,449381351470947","1,6642492203222645","3,4474403858184814","1,573276035899427",12,"0,8333333333333334","3,8888888888888893","0,5833333333333334","3,5648148148148158","0,8333333333333334","4,166666666666667","3,623374414706405",4,
2015,344,"CENTRO UNIVERSITÁRIO UNA",UNA,"Centro Universitário",Privada,1259110,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",3106200,"BELO HORIZONTE",MG,27,18,"59,31111111111112","52,861111111111114","3,736607313156128",10,"0,5555555820465088","4,270947456359863","4,574626725201549","4,904009819030762","2,094639502450609","4,845478534698486","2,5163487929881883","4,1548752784729","2,522983179361043",12,"0,8333333333333334","3,8888888888888893","0,5833333333333334","3,5648148148148158","0,9166666666666666","4,583333333333334","3,8645696871578874",4,
2015,349,"CENTRO UNIVERSITÁRIO DE BELO HORIZONTE",UNI-BH,"Centro Universitário",Privada,106757,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",3106200,"BELO HORIZONTE",MG,20,19,"62,08947368421052","53,91052631578948","4,051610946655273",6,"0,31578946113586426","4,35611629486084","4,610016328450517","5,156830310821533","2,7648413733928585","4,91498327255249","2,6658700719356125","4,296560764312744","2,713191097325108",12,1,5,"0,5833333333333334","3,5648148148148158","0,9166666666666666","4,583333333333334","4,085786510545331",5,
2015,374,"CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS",FMU,"Centro Universitário",Privada,114439,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",3550308,"SAO PAULO",SP,37,31,"50,70645161290322","44,56774193548386","1,9819743633270264",7,"0,22580644488334656","1,0055371522903442","3,2177739473538742","4,737394332885742","1,6529584909495452","4,265656471252441","1,269013155660943","3,9317686557769775","2,2234701704212654",24,"0,5416666666666666","1,9444444444444444","0,25","1,5277777777777777","0,6666666666666666","3,333333333333334","2,3906250531040563",3,
2015,375,"UNIVERSIDADE DE SANTO AMARO",UNISA,Universidade,Privada,109932,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",3550308,"SAO PAULO",SP,24,14,44,"36,385714285714286","0,34900084137916565",6,"0,4285714328289032","-6,738377571105957",0,"4,717973709106445","1,6014763571258286","4,214408874511719","1,1587673444509192","4,0660319328308105","2,4037140269889683",17,"0,5882352941176471","2,254901960784314","0,23529411764705882","1,4379084967320264","0,4117647058823529","2,0588235294117645","0,8471577992320504",1,
2015,375,"UNIVERSIDADE DE SANTO AMARO",UNISA,Universidade,Privada,1265264,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação a Distância",3550308,"SAO PAULO",SP,48,37,"48,118918918918915","41,94054054054054","1,4337453842163086",2,"0,054054055362939835",,"1,4337453842163086","4,627999782562256","1,3629644648388703","4,358333110809326","1,468382725318223","2,8627891540527344","0,7884017569983999",18,"0,5555555555555556","2,0370370370370376","0,2222222222222222","1,3580246913580245","0,3333333333333333","1,666666666666667","1,4653929578542377",2,
2015,385,"UNIVERSIDADE SALVADOR",UNIFACS,Universidade,Privada,1270312,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação a Distância",2927408,SALVADOR,BA,3,3,"49,13333333333333",46,"2,1166505813598633",1,"0,3333333432674408",,"2,1166505813598633","4,969696998596191","2,268769654361331","4,242424011230469","1,2190345895540262","2,799999952316284","0,7041094015597078",10,1,5,"0,6","3,6666666666666665","0,9","4,5",,"Curso não reconhecido até 31/12/2015",
2015,417,"UNIVERSIDADE CIDADE DE SÃO PAULO",UNICID,Universidade,Privada,114077,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",3550308,"SAO PAULO",SP,4,0,,,,,,,,,0,,0,,0,8,"0,875","4,166666666666667","0,625","3,8194444444444446","0,875","4,375000000000001",,SC,
2015,466,"UNIVERSIDADE ANHEMBI MORUMBI",UAM,Universidade,Privada,1132318,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação a Distância",3550308,"SAO PAULO",SP,45,35,"55,74571428571429","54,034285714285716","3,7216250896453857",1,"0,02857142873108387",,"3,7216250896453857","4,821650981903076","1,87631445157901","4,879239082336426","2,5889757881635878","4,489351749420166","2,9720063998394024",42,1,5,"0,6666666666666666","4,0740740740740735","0,9761904761904762","4,880952380952381",,"Curso não reconhecido até 31/12/2015",
2015,481,"UNIVERSIDADE GUARULHOS",UNG,Universidade,Privada,88948,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",3518800,GUARULHOS,SP,74,66,"51,01363636363637","45,21818181818183","2,0993549823760986",11,"0,1666666716337204",,"2,0993549823760986","4,656832695007324","1,4393976357757852","4,333198547363281","1,4143122807949755","3,2292673587799072","1,280386210361241",37,"0,5675675675675675","2,1171171171171173","0,32432432432432434","1,981981981981982","0,6216216216216216","3,108108108108108","2,0545145214780067",3,
2015,521,"UNIVERSIDADE DE MOGI DAS CRUZES",UMC,Universidade,Privada,102706,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",3550308,"SAO PAULO",SP,5,0,,,,,,,,,0,,0,,0,18,"0,7222222222222222","3,1481481481481484","0,2777777777777778","1,6975308641975309","0,8888888888888888","4,444444444444445",,SC,
2015,521,"UNIVERSIDADE DE MOGI DAS CRUZES",UMC,Universidade,Privada,121069,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",3530607,"MOGI DAS CRUZES",SP,39,31,"48,12258064516128","44,35483870967741","1,806893229484558",13,"0,4193548262119293","-0,4620494544506073","2,6079580961553743","4,961634635925293","2,2473971362241425","4,928420066833496","2,6947758232251084","4,080238342285156","2,4227856457086903",21,"0,5714285714285714","2,1428571428571432","0,19047619047619047","1,164021164021164","0,8095238095238095","4,0476190476190474","2,276916085960965",3,
2015,571,"UNIVERSIDADE FEDERAL DO PARANÁ",UFPR,Universidade,Federal,123394,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",4106902,CURITIBA,PR,43,35,"55,848571428571425","58,33714285714285","4,391964912414551",28,"0,800000011920929","1,5504122972488403","3,444182050830401","5,0108771324157715","2,377934075868647","4,689593315124512","2,181002482515657","4,521867275238037","3,015657380959057",12,"0,75","3,333333333333334","0,5","3,0555555555555554",1,5,"3,529976647946792",4,
2015,605,"UNIVERSIDADE MUNICIPAL DE SÃO CAETANO DO SUL",USCS,Universidade,Estadual,1139506,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",3548807,"SAO CAETANO DO SUL",SP,1,1,,,,1,1,,,"5,82608699798584","4,538974002837029",6,5,"5,714285850524902","4,616438528036937",10,"0,8","3,666666666666667","0,2","1,2222222222222223","0,2","1,0000000000000004",,SC,
2015,668,"CENTRO UNIVERSITÁRIO DE ENSINO SUPERIOR DO AMAZONAS",CIESA,"Centro Universitário",Privada,109642,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",1302603,MANAUS,AM,22,17,"48,41764705882353","36,97058823529411","0,6824561357498169",4,"0,23529411852359772","-9,717853546142578",0,"5,463768005371094","3,578502543390333","4,84649133682251","2,518527572069735","4,3953633308410645","2,8458301630520015",17,"0,8235294117647058","3,8235294117647056","0,23529411764705882","1,4379084967320264","0,9411764705882353","4,705882352941177","1,4573432074467703",2,
2015,778,"FACULDADE DE TECNOLOGIA DE JACAREÍ",ETEP,Faculdade,Privada,1161033,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",3524402,JACAREI,SP,24,13,"53,65384615384615","50,5","3,0605521202087402",7,"0,5384615659713745","0,8994554281234741","3,1736945610864553","5,305002212524414","3,157630284762133","4,797630310058594","2,4134158424525256","4,9170331954956055","3,546154111072319",15,"0,4666666666666667","1,4444444444444449","0,13333333333333333","0,8148148148148148","0,4666666666666667","2,3333333333333335","2,574605992234157",3,
2015,1043,"CENTRO UNIVERSITÁRIO HERMINIO OMETTO",UNIARARAS,"Centro Universitário",Privada,88838,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",3503307,ARARAS,SP,1,0,,,,,,,,,0,,0,,0,5,1,5,"0,4","2,4444444444444446",1,5,,SC,
2015,1149,"CENTRO UNIVERSITÁRIO NOSSA SENHORA DO PATROCÍNIO",CEUNSP,"Centro Universitário",Privada,106845,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",3523909,ITU,SP,28,28,"54,857142857142854","48,625","2,837131977081299",11,"0,3928571343421936","1,4615553617477417","3,4072599587994423","5,962732791900635","4,90120835373717","5,970238208770752","4,935975284192701","5,964285850524902","4,95205497603901",13,"0,8461538461538461","3,9743589743589745","0,38461538461538464","2,3504273504273505","0,8461538461538461","4,230769230769231","3,466106864085681",4,
2015,1185,"CENTRO UNIVERSITÁRIO JORGE AMADO",UNIJORGE,"Centro Universitário",Privada,1122774,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",2927408,SALVADOR,BA,17,13,"44,48461538461538","44,623076923076916","1,6481282711029053",5,"0,38461539149284363","0,0384664423763752","2,8159339159536554","5,226512432098389","2,949561716748657","4,953463077545166","2,7486493159669734","4,785714149475098","3,3698627839506248",17,"0,8823529411764706","4,215686274509804","0,6470588235294118","3,954248366013072","0,8235294117647058","4,117647058823529","2,9762359438595842",4,
2015,1225,"CENTRO UNIVERSITÁRIO AMPARENSE",UNIFIA,"Centro Universitário",Privada,119374,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",3501905,AMPARO,SP,11,10,"49,46999999999999","53,49000000000001","3,2921881675720215",3,"0,30000001192092896","-0,049971804022789","2,7791857988349165","4,3677659034729","0,6731104446489954","3,675757646560669",0,"2,705714225769043","0,5775340389953886",8,1,5,"0,5","3,0555555555555554","0,375","1,8750000000000002","2,6700326307635174",3,
2015,1273,"FACULDADE CAMPO LIMPO PAULISTA",FACCAMP,Faculdade,Privada,1161711,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",3509601,"CAMPO LIMPO PAULISTA",SP,32,27,"44,181481481481484","35,774074074074065","0,2645054757595062",5,"0,18518517911434174",,"0,2645054757595062","5,66145133972168","4,102541317294422","5,709686279296875","4,375465901235452","5,2120747566223145","3,9422373141056495",11,"0,8181818181818182","3,7878787878787885","0,2727272727272727","1,6666666666666665","0,6363636363636364","3,1818181818181825","1,5432251111064967",2,
2015,1351,"CENTRO UNIVERSITÁRIO SOCIESC",,"Centro Universitário",Privada,82308,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",4209102,JOINVILLE,SC,15,14,"51,42857142857144","48,964285714285715","2,7008650302886963",4,"0,2857142984867096","-4,019812107086182","1,129626220943492","4,910797595977783","2,1126332211448884","5,436666488647461","3,788135173341674","4,644920825958252","3,1808525633861024",30,"0,9666666666666667","4,777777777777779","0,4666666666666667","2,8518518518518516","0,8333333333333334","4,166666666666667","2,461528858836676",3,
2015,1351,"CENTRO UNIVERSITÁRIO SOCIESC",,"Centro Universitário",Privada,1286513,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação a Distância",4209102,JOINVILLE,SC,95,94,"47,787234042553195","43,38723404255321","1,63896906375885",8,"0,08510638028383255",,"1,63896906375885","5,005694389343262","2,364195141658031","5,292665958404541","3,4783556659898847","3,9313676357269287","2,2229318147221653",27,"0,9259259259259259","4,506172839506172","0,25925925925925924","1,5843621399176955","0,8888888888888888","4,444444444444445",,"Curso não reconhecido até 31/12/2015",
2015,1381,"FACULDADE MARTHA FALCÃO",FMF,Faculdade,Privada,109670,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",1302603,MANAUS,AM,56,44,"51,17045454545455","42,92727272727272","1,754098892211914",30,"0,6818181872367859","-0,8764194250106812","2,435777881953684","5,953908920288086","4,877817151458446","5,934700012207031","4,859524141928788","5,915966510772705","4,8871879153292594",22,1,5,"0,09090909090909091","0,5555555555555556",1,5,"2,76766756179856",3,
2015,1386,"FACULDADE ESAMC CAMPINAS",ESAMC,Faculdade,Privada,1121373,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",3509502,CAMPINAS,SP,25,22,"50,93181818181818","50,51818181818181","2,913564920425415",10,"0,4545454680919647","3,18027400970459","4,121426925478189","5,026960849761963","2,420570404042728","4,971322059631348","2,7870682486134646","4,453416347503662","2,9237643520444268",3,1,5,0,0,1,5,,"Curso não reconhecido até 31/12/2015",
2015,1409,"FACULDADE DO CENTRO LESTE",UCL,Faculdade,Privada,1053160,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",3205002,SERRA,ES,9,9,"53,53333333333333","46,888888888888886","2,4960970878601074",7,"0,7777777910232544","-1,5928999185562134","2,138063825398716","4,841423034667969","1,9287281885413066","5,259259223937988","3,4064898073862873","3,9370369911193848","2,230542730399275",20,"0,85",4,"0,1","0,6111111111111113","0,95","4,75","2,366201095898133",3,
2015,1422,"CENTRO UNIVERSITÁRIO DO NORTE",UNINORTE,"Centro Universitário",Privada,92649,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",1302603,MANAUS,AM,172,89,"45,10449438202249","41,2179775280899","1,156241536140442",48,"0,5393258333206177","-0,3724695146083832","2,645180613050991","5,993837356567383","4,98366344781139","5,996415615081787","4,992289132600762","5,998464107513428","4,997938116876574",27,"0,7407407407407407","3,2716049382716053","0,37037037037037035","2,263374485596708","0,7407407407407407","3,7037037037037033","2,768053510921396",3,
2015,1488,"FACULDADE PARAÍSO",FAP,Faculdade,Privada,95821,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",3304904,"SAO GONCALO",RJ,19,15,"53,68666666666666","46,97333333333333","2,5175797939300537",9,"0,6000000238418579","-1,7670464515686035","2,0657019519839337","4,4837470054626465","0,9805647613338937","3,9611408710479736","0,6139274247046671","3,3091037273406982","1,3875638041122693",21,"0,6666666666666666","2,7777777777777772","0,3333333333333333","2,0370370370370368","0,9523809523809523","4,761904761904762","2,2364712114502154",3,
2015,1541,"FACULDADE FLAMINGO",,Faculdade,Privada,75665,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",3550308,"SAO PAULO",SP,44,32,"44,965625","37,740624999999994","0,6114386916160583",7,"0,21875","-3,7800047397613525","1,2292716750224244","4,737792491912842","1,6540139707605546","3,88643479347229","0,4532168226774381","3,8840224742889404","2,1593725550745564",31,"0,8387096774193549","3,9247311827956994","0,3870967741935484","2,365591397849462","0,6774193548387096","3,387096774193549","1,6564548338504506",2,
2015,1561,"FACULDADE ESAMC SOROCABA",ESAMC,Faculdade,Privada,1130265,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",3552205,SOROCABA,SP,13,11,"44,35454545454546","44,53636363636363","1,627575397491455",4,"0,3636363744735718","1,611106276512146","3,4694017894523483","5,67890739440918","4,148815574685372","5,654040336608887","4,255758198194835","5,185714244842529","3,9068492287814554",33,"0,6666666666666666","2,7777777777777772","0,36363636363636365","2,2222222222222223","0,696969696969697","3,4848484848484858","2,964456317567597",4,
2015,1618,"INSTITUTO BLUMENAUENSE DE ENSINO SUPERIOR",IBES,Faculdade,Privada,1075746,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",4202404,BLUMENAU,SC,1,0,,,,,,,,,0,,0,,0,8,"0,375","0,8333333333333335",0,0,"0,375","1,8750000000000002",,SC,
2015,1666,"FACULDADE NOVOS HORIZONTES","NOVOS HORIZONTES",Faculdade,Privada,1060021,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",3106200,"BELO HORIZONTE",MG,28,22,"51,73181818181818","51,127272727272725","3,05167818069458",21,"0,9545454382896423","1,0325803756713867","3,2290110261126426","5,49448299407959","3,659924910511745","5,438762664794922","3,792644548502915","4,904365062713623","3,5291475761638886",11,"0,5454545454545454","1,9696969696969697","0,09090909090909091","0,5555555555555556","0,7272727272727273","3,6363636363636367","2,796632659183844",3,
2015,1675,"FACULDADE METROPOLITANA DA GRANDE RECIFE",UNESJ,Faculdade,Privada,1148533,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",2607901,"JABOATAO DO GUARARAPES",PE,23,17,"42,74117647058823","39,65882352941176","0,785336971282959",4,"0,23529411852359772","1,865829348564148","3,57524506050007","5,401873588562012","3,4144266267092767","5,2356061935424805","3,355606494033643","4,866666793823242","3,4785389397606217",17,"0,47058823529411764","1,4705882352941178","0,058823529411764705","0,3594771241830066","0,4117647058823529","2,0588235294117645","2,2378564116109017",3,
2015,1742,"FACULDADE DE TECNOLOGIA CARLOS DRUMMOND DE ANDRADE","CSET DRUMMOND",Faculdade,Privada,118970,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",3550308,"SAO PAULO",SP,16,15,"49,14666666666668","45,99333333333333","2,1163547039031982",6,"0,4000000059604645","-1,9175742864608765","2,0031541886408593","5,774209499359131","4,401451935724693","5,71875","4,394964127592339","5,482142925262451","4,304794592015359",11,"0,9090909090909091","4,393939393939394","0,8181818181818182",5,1,5,"3,236397327709748",4,
2015,1745,"Faculdade de Tecnologia Alvares de Azevedo",FAATESP,Faculdade,Privada,52083,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",3550308,"SAO PAULO",SP,17,4,"39,375","53,075","2,67254376411438",1,"0,25",,"2,67254376411438","4,889045715332031","2,0549711582241343","4,565584659576416","1,9142302688422588","2,275510311126709",0,5,"0,6","2,3333333333333335","0,4","2,4444444444444446","0,4",2,,"Curso não reconhecido até 31/12/2015",
2015,1762,"FACULDADE DE TECNOLOGIA E NEGÓCIOS CARLOS DRUMMOND DE ANDRADE",FTNCDA,Faculdade,Privada,75446,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",3550308,"SAO PAULO",SP,21,9,"44,211111111111116","44,833333333333336","1,6655563116073608",5,"0,5555555820465088","-2,369425058364868","1,8153998429568032","5,1325297355651855","2,7004229756339644","5,0545454025268555","2,966101521052453","4,740000247955322","3,3084934349410897",9,1,5,"0,7777777777777778","4,753086419753086",1,5,"2,8650133054180134",3,
2015,1872,"FACULDADES INTEGRADAS SANTA CRUZ DE CURITIBA",FARESC,Faculdade,Privada,1205407,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",4106902,CURITIBA,PR,18,18,"50,57777777777778","47,34444444444445","2,4038214683532715",9,"0,5","1,4136149883270264","3,387339635535353","4,7035651206970215","1,5632806284440557","4,6760945320129395","2,1519633784575167","3,7284390926361084","1,9505071874006588",15,"0,7333333333333333","3,222222222222222","0,2","1,2222222222222223","0,5333333333333333","2,6666666666666665",,"Curso não reconhecido até 31/12/2015",
2015,1892,"FACULDADE ENIAC",ENIAC,Faculdade,Privada,1073744,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",3518800,GUARULHOS,SP,82,53,"49,77358490566037","43,06415094339623","1,6983718872070313",16,"0,30188679695129395","-1,9590922594070435","1,9859025198835196","5,389098644256592","3,3805615253718386","5,412051677703857","3,735182840493984","5,010016441345215","3,6709809378553167",8,1,5,"0,75","4,583333333333333","0,875","4,375000000000001","2,957441039274608",4,
2015,2147,"FACULDADE METROPOLITANA DE MANAUS",FAMETRO,Faculdade,Privada,1150707,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",1302603,MANAUS,AM,119,108,"48,02314814814817","40,49166666666669","1,2046616077423096",58,"0,5370370149612427","-0,22259566187858582","2,707456631825638","5,989230155944824","4,971450219147946","5,9778289794921875","4,952304843608489","5,931848049163818","4,908508337343795",17,1,5,"0,5882352941176471","3,5947712418300655","0,9411764705882353","4,705882352941177","3,1988857224826486",4,
2015,2183,"CENTRO UNIVERSITÁRIO FUNDAÇÃO SANTO ANDRÉ",CUFSA,"Centro Universitário",Privada,1174133,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",3547809,"SANTO ANDRE",SP,58,37,"46,06486486486486","50,24864864864865","2,604095697402954",12,"0,3243243098258972","1,9760212898254395","3,6210323361176178","4,80145263671875","1,822770655992711","4,620170593261719","2,0316576395390546","3,741636037826538","1,9682236348778188",9,"0,6666666666666666","2,7777777777777772","0,1111111111111111","0,6790123456790123",0,0,,"Curso não reconhecido até 31/12/2015",
2015,2703,"FACULDADE SENAC MINAS",FSM,Faculdade,Privada,123819,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",3118601,CONTAGEM,MG,41,37,"50,318918918918925","53,862162162162164","3,396394729614258",9,"0,2432432472705841","3,787505626678467","4,373745571395709","4,949316024780273","2,214741728514413","4,866028785705566","2,560557287374909","4,902756690979004","3,526988392129329",16,"0,8125","3,75","0,0625","0,3819444444444445","0,4375","2,1875000000000004","3,0950022663885752",4,
2015,2835,"CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU",UNINASSAU,"Centro Universitário",Privada,95003,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",2611606,RECIFE,PE,84,28,"49,910714285714285","40,73571428571428","1,3462353944778442",11,"0,3928571343421936","-1,0111150741577148","2,379808754435044","5,063753128051758","2,518103058818414","4,925317764282227","2,6881020300497127","4,545952320098877","3,0479907297837188",37,"0,5945945945945946","2,297297297297298","0,35135135135135137","2,1471471471471473","0,7567567567567568","3,783783783783784","2,279795895259447",3,
2015,2835,"CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU",UNINASSAU,"Centro Universitário",Privada,1304538,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação a Distância",2611606,RECIFE,PE,13,7,"58,271428571428565","43,05714285714286","2,1649341583251953",,,,"2,1649341583251953","5,8352885246276855","4,563366330876615","5,8240742683410645","4,621541765215217","5,682539463043213","4,573820088822929",29,"0,5517241379310345","2,0114942528735633","0,2413793103448276","1,4750957854406133","0,9655172413793104","4,827586206896552","2,6125842546747884",3,
2015,2950,"Faculdade de Desenvolvimento do Rio Grande do Sul",FADERGS,Faculdade,Privada,1033381,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",4314902,"PORTO ALEGRE",RS,27,23,"49,84782608695652","55,56956521739131","3,634219169616699",4,"0,17391304671764374",,"3,634219169616699","5,097743988037109","2,6082094334866963","5,024017810821533","2,9004293856571306","5,0355377197265625","3,7052423810505966",27,"0,8518518518518519","4,012345679012347","0,2222222222222222","1,3580246913580245","0,5925925925925926","2,962962962962963","3,15894063146166",4,
2015,3189,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,"Instituto Federal de Educação, Ciência e Tecnologia",Federal,57870,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",3146107,"OURO PRETO",MG,56,51,"52,44313725490195","46,30980392156862","2,346649169921875",41,"0,8039215803146362","-0,7901849150657654","2,471610296097558","4,871131420135498","2,0074821510147647","4,054910182952881","0,8156475933569394","3,987830638885498","2,2987314649766013",29,"0,7931034482758621","3,6206896551724146","0,3103448275862069","1,896551724137931",1,5,"2,5142397479955103",3,
2015,3333,"FACULDADE DE TECNOLOGIA TECBRASIL","Ftec Caxias",Faculdade,Privada,102103,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",4305108,"CAXIAS DO SUL",RS,30,28,"52,153571428571425","49,18928571428571","2,7755191326141357",8,"0,2857142984867096","0,8309844136238098","3,1452432861853703","5,621764659881592","3,997335893114151","5,620689392089844","4,1840123570830166","5,547783374786377","4,392914650073276",15,1,5,"0,26666666666666666","1,6296296296296295","0,8666666666666667","4,333333333333334","3,2192070972216955",4,
2015,3693,"FACULDADE DE TECNOLOGIA IPEP DE SÃO PAULO","FATEC SP",Faculdade,Privada,72873,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",3550308,"SAO PAULO",SP,8,7,"56,24285714285714","40,38571428571429","1,6406335830688477",,,,"1,6406335830688477",6,5,6,5,6,5,8,"0,75","3,333333333333334","0,25","1,5277777777777777",1,5,"2,506515137354533",3,
2015,3853,"FACULDADE MAURÍCIO DE NASSAU DE NATAL","FMN NATAL",Faculdade,Privada,1108114,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",2408102,NATAL,RN,15,10,"47,06999999999999","40,769999999999996","1,195204257965088",4,"0,4000000059604645","-1,9673775434494019","1,9824597945836941","5,370180606842041","3,330411697800582","5,137603282928467","3,144778844178213","4,451948165893555","2,921793368456402",10,"0,9","4,333333333333334","0,3","1,8333333333333335","0,4",2,"2,162966433452675",3,
2015,4029,"FACULDADE POLITEC",FAP,Faculdade,Privada,116974,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação Presencial",3545803,"SANTA BARBARA D´OESTE",SP,16,16,"51,843749999999986","49,33124999999999","2,7803993225097656",2,"0,125",,"2,7803993225097656",6,5,6,5,6,5,17,"0,8235294117647058","3,8235294117647056","0,11764705882352941","0,7189542483660132","0,35294117647058826","1,7647058823529416","2,8061804116940965",3,
