Ano Enade,"Código da área","Área de enquadramento","Código da IES","Nome da IES","Sigla da IES","Categoria administrativa","Organização acadêmica","Número de cursos da unidade","Código do município do curso","Município do curso","UF do curso","Número concluintes inscritos no Enade","Número concluintes participantes no Enade","Nota bruta de formação geral","Nota bruta de componente específico","Nota bruta geral","Nota padronizada de formação geral","Nota padronizada de componente específico","Nota de concluintes","Número de ingressantes inscritos no Enade","Número de ingressantes participantes no Enem","Nota dos ingressantes no Enem","Escolaridade dos pais (superior) dos ingressantes no Enem","Nota bruta do IDD","Nota padronizada do IDD","% de infraestrutura","Nota padronizada de infraestrutura","% organização didático pedagógica","Nota padronizada de organização didático pedagógica","% doutores","Nota padronizada de doutores","% de mestres","Nota padronizada de mestres","% de regime de trabalho (integral / parcial)","Nota padronizada de regime de trabalho (integral / parcial)","CPC (contínuo)","CPC (faixa)"
2012,1,ADMINISTRAÇÃO,23,"UNIVERSIDADE FEEVALE",FEEVALE,Privada,Universidade,1,4313409,"NOVO HAMBURGO",RS,329,306,"44,33660125732422","37,61503219604492","39,30653762817383","2,618680238723755","3,0470049381256104","2,9399237632751465",489,178,"52,60883331298828","41,86046600341797","1,972230315208435","2,7763006687164307","98,02631378173828","4,786183834075928","91,3398666381836","4,133986473083496","14,432990074157715","1,0103093385696411","90,72164916992188","4,5360822677612305","98,96907043457031","4,948453426361084","3,0915894508361816",4
2012,1,ADMINISTRAÇÃO,24,"UNIVERSIDADE ESTADUAL DE SANTA CRUZ",UESC,Pública,Universidade,1,2913606,ILHEUS,BA,92,73,"48,67808151245117","33,66849136352539","37,426025390625","3,3523216247558594","2,449483871459961","2,6751933097839355",81,72,"57,423194885253906","74,64788818359375","-3,3830437660217285","1,7707408666610718","74,02597045898438","2,1861469745635986","61,33333206176758","1,1333332061767578","19,672130584716797","1,3770490884780884","70,49180603027344","3,524590253829956","91,80327606201172","4,590163707733154","2,2189228534698486",3
2012,1,ADMINISTRAÇÃO,27,"UNIVERSIDADE VALE DO RIO VERDE",UNINCOR,Privada,Universidade,1,3106705,BETIM,MG,20,19,"49,5","30,731578826904297","35,43157958984375","3,491213083267212","2,00482439994812","2,3764214515686035",1,0,.,.,.,.,75,"2,2916667461395264","66,66666412353516","1,6666663885116577",0,0,"46,153846740722656","2,307692289352417","23,076923370361328","1,153846263885498",.,SC
2012,1,ADMINISTRAÇÃO,27,"UNIVERSIDADE VALE DO RIO VERDE",UNINCOR,Privada,Universidade,1,3162005,"SAO GONCALO DO SAPUCAI",MG,25,25,"36,119998931884766","24,628000259399414","27,507999420166016","1,2302045822143555","1,0807198286056519","1,1180909872055054",0,0,.,.,.,.,72,"1,9666666984558105",84,"3,4000000953674316",0,0,"33,33333206176758","1,6666665077209473",0,0,.,"Unidade com cursos não reconhecidos até 22/11/2013"
2012,1,ADMINISTRAÇÃO,27,"UNIVERSIDADE VALE DO RIO VERDE",UNINCOR,Privada,Universidade,1,3169307,"TRES CORACOES",MG,35,28,"40,44643020629883","29,364286422729492","32,157142639160156","1,9613028764724731","1,7978111505508423","1,83868408203125",37,23,"53,53260803222656","60,869564056396484","-5,150870323181152","1,438796043395996","94,82758331298828","4,43965482711792","87,5","3,75",0,0,"58,82352828979492","2,941176414489746","47,05882263183594","2,3529410362243652","1,8825984001159668",2
2012,1,ADMINISTRAÇÃO,29,"UNIVERSIDADE ESTADUAL DO CEARÁ",UECE,Pública,Universidade,1,2304400,FORTALEZA,CE,159,119,"50,17226791381836","48,06974792480469","48,603363037109375","3,604815721511841","4,629887580871582","4,373619556427002",112,103,"61,43390655517578","90,09900665283203","3,967709541320801","3,150991916656494","39,344261169433594",0,"54,16666793823242","0,4166666865348816","30,909090042114258","2,1636362075805664","61,818180084228516","3,090909004211426",100,5,"2,9401845932006836",3
2012,1,ADMINISTRAÇÃO,30,"UNIVERSIDADE JOSÉ DO ROSÁRIO VELLANO",UNIFENAS,Privada,Universidade,1,3101607,ALFENAS,MG,121,87,"47,247127532958984","30,865516662597656","34,97356414794922","3,110513210296631","2,0251030921936035","2,2964556217193604",125,82,"50,21192169189453","36,25","1,0029550790786743","2,594299793243408","89,08045959472656","3,817049741744995","78,16091918945313","2,816092014312744","15,789473533630371","1,105263113975525","47,3684196472168","2,3684208393096924","52,6315803527832","2,6315789222717285","2,405571222305298",3
2012,1,ADMINISTRAÇÃO,30,"UNIVERSIDADE JOSÉ DO ROSÁRIO VELLANO",UNIFENAS,Privada,Universidade,1,3106200,"BELO HORIZONTE",MG,68,51,"44,54901885986328","32,8411750793457","35,7784309387207","2,6545755863189697","2,3242251873016357","2,4068126678466797",45,29,"53,08344650268555","59,25925827026367","-0,8998767137527466","2,2370052337646484","95,28302001953125","4,488994121551514","77,35848999023438","2,735848903656006",20,"1,399999976158142",70,"3,5",60,3,"2,5036776065826416",3
2012,1,ADMINISTRAÇÃO,30,"UNIVERSIDADE JOSÉ DO ROSÁRIO VELLANO",UNIFENAS,Privada,Universidade,1,3151800,"POCOS DE CALDAS",MG,23,22,"49,068180084228516","32,83636474609375","36,904544830322266","3,4182422161102295","2,3234968185424805","2,5971832275390625",0,0,.,.,.,.,"76,47058868408203","2,4509804248809814","85,29412078857422","3,529412031173706",0,0,"71,42857360839844","3,5714285373687744","57,14285659790039","2,857142925262451",.,SC
2012,1,ADMINISTRAÇÃO,33,"FACULDADE DE TECNOLOGIA DE SOROCABA","FATEC SO",Pública,Faculdade,1,3552205,SOROCABA,SP,72,49,"48,520408630371094","40,26530456542969","42,34693908691406","3,3256776332855225","3,44826602935791","3,417618989944458",75,47,"55,484413146972656","67,39130401611328","3,2365732192993164","3,0137064456939697",90,"3,9166667461395264","82,7868881225586","3,278688907623291","16,66666603088379","1,1666666269302368","72,22222137451172","3,6111109256744385","11,11111068725586","0,5555555820465088","2,765472650527954",3
2012,1,ADMINISTRAÇÃO,40,"UNIVERSIDADE DO ESTADO DA BAHIA",UNEB,Pública,Universidade,1,2903904,"BOM JESUS DA LAPA",BA,19,19,"42,81578826904297","29,43157958984375","32,794734954833984","2,361686944961548","1,807999610900879","1,9464213848114014",44,29,"52,091636657714844","20,689655303955078","-4,806227684020996","1,5035096406936646","63,88888931274414","1,0879631042480469","66,66666412353516","1,6666663885116577",0,0,"33,33333206176758","1,6666665077209473",100,5,"1,6221098899841309",2
2012,1,ADMINISTRAÇÃO,40,"UNIVERSIDADE DO ESTADO DA BAHIA",UNEB,Pública,Universidade,1,2911709,GUANAMBI,BA,92,86,"43,488372802734375","31,99186134338379","34,877906799316406","2,4753429889678955","2,1956357955932617","2,2655625343322754",50,36,"53,33395767211914","48,57143020629883","-1,9539542198181152","2,03908109664917","61,904762268066406","0,8730161190032959","64,11764526367188","1,4117645025253296",0,0,"63,6363639831543","3,1818182468414307",100,5,"1,9517858028411865",3
2012,1,ADMINISTRAÇÃO,40,"UNIVERSIDADE DO ESTADO DA BAHIA",UNEB,Pública,Universidade,2,2927408,SALVADOR,BA,393,200,"50,599998474121094","41,28200149536133","43,625","3,677095413208008","3,6021976470947266","3,620922088623047",96,64,"59,28437423706055","72,58064270019531","1,1079387664794922","2,6140127182006836","82,48847961425781","3,1029186248779297","72,11981201171875","2,2119810581207275","26,229507446289063","1,8360655307769775","67,2131118774414","3,3606555461883545","96,7213134765625","4,836065769195557","2,927870273590088",3
2012,1,ADMINISTRAÇÃO,40,"UNIVERSIDADE DO ESTADO DA BAHIA",UNEB,Pública,Universidade,2,2928703,"SANTO ANTONIO DE JESUS",BA,123,95,"43,0947380065918","33,64842224121094","36,02315902709961","2,408825159072876","2,4464452266693115","2,437040328979492",44,36,"54,29652786254883","38,88888931274414","-1,6288797855377197","2,1001203060150146","43,367347717285156",0,"60,41666793823242","1,0416667461395264",0,0,"71,875","3,59375",100,5,"1,9451063871383667",3
2012,1,ADMINISTRAÇÃO,40,"UNIVERSIDADE DO ESTADO DA BAHIA",UNEB,Pública,Universidade,1,2930501,SERRINHA,BA,60,50,"48,349998474121094","35,70399856567383","38,87799835205078","3,2968809604644775","2,757667303085327","2,8924708366394043",46,34,"53,425071716308594","44,117645263671875","1,994442343711853","2,7804715633392334","77,35848999023438","2,5471696853637695","63,88888931274414","1,3888888359069824","12,5","0,875","62,5","3,125","93,75","4,6875","2,5640511512756348",3
2012,1,ADMINISTRAÇÃO,43,"FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA",UDESC,Pública,Universidade,3,4205407,FLORIANOPOLIS,SC,302,267,"54,21160888671875","50,060298919677734","51,11235809326172","4,287400245666504","4,931264400482178","4,770298480987549",294,197,"61,47567367553711","85,12820434570313","6,474488258361816","3,621689558029175","94,44444274902344","4,398148059844971","87,90035247802734","3,7900352478027344","55,17241287231445","3,8620688915252686",100,5,"73,27586364746094","3,6637930870056152","4,064859390258789",5
2012,1,ADMINISTRAÇÃO,43,"FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA",UDESC,Pública,Universidade,1,4206900,IBIRAMA,SC,4,4,"37,25","34,04999923706055","34,849998474121094","1,4211567640304565","2,5072455406188965","2,2357232570648193",0,0,.,.,.,.,100,5,100,5,0,0,100,5,0,0,.,SC
2012,1,ADMINISTRAÇÃO,46,"FACULDADE ESTADUAL DE CIÊNCIAS ECONÔMICAS DE APUCARANA",FECEA,Pública,Faculdade,5,4101408,APUCARANA,PR,129,106,"46,71697998046875","35,073585510253906","37,99905776977539","3,0209267139434814","2,6622202396392822","2,751896858215332",137,71,"54,43362808227539","57,35293960571289","-0,13358759880065918","2,3808913230895996","83,33333587646484","3,1944448947906494","57,407405853271484","0,7407404780387878","5,55555534362793","0,3888888955116272","80,55555725097656","4,027777671813965",100,5,"2,4142467975616455",3
2012,1,ADMINISTRAÇÃO,47,"UNIVERSIDADE ESTADUAL DE GOIÁS",UEG,Pública,Universidade,1,5201108,ANAPOLIS,GO,38,30,"52,849998474121094","46,643333435058594","48,21333312988281","4,057309627532959","4,413923263549805","4,324769973754883",38,29,"56,33310317993164","71,42857360839844","8,437122344970703","3,990213394165039","63,33333206176758","1,0277777910232544","68,96551513671875","1,896551489830017","3,7037036418914795","0,25925928354263306","44,44444274902344","2,222222089767456",100,5,"3,0614089965820313",4
2012,1,ADMINISTRAÇÃO,47,"UNIVERSIDADE ESTADUAL DE GOIÁS",UEG,Pública,Universidade,1,5201405,"APARECIDA DE GOIANIA",GO,0,0,.,.,.,.,.,.,31,25,"56,6526985168457","77,2727279663086",.,.,.,0,.,0,"8,333333015441895","0,5833333134651184","45,83333206176758","2,2916665077209473",100,5,.,SC
2012,1,ADMINISTRAÇÃO,47,"UNIVERSIDADE ESTADUAL DE GOIÁS",UEG,Pública,Universidade,1,5204508,"CALDAS NOVAS",GO,64,56,43,"30,52321434020996","33,646427154541016","2,3928158283233643","1,97327721118927","2,0781619548797607",81,38,"50,60546112060547","42,85714340209961","-1,4018608331680298","2,142747640609741","61,403507232666016","0,8187134265899658","62,5","1,2499998807907104",4,"0,28000006079673767",16,"0,7999999523162842",100,5,"1,7977476119995117",2
2012,1,ADMINISTRAÇÃO,47,"UNIVERSIDADE ESTADUAL DE GOIÁS",UEG,Pública,Universidade,1,5208608,GOIANESIA,GO,46,42,"50,75","32,988094329833984","37,44523620605469","3,7024431228637695","2,3464691638946533","2,685462713241577",40,28,"53,57544708251953",50,"0,37931835651397705","2,4771995544433594","61,904762268066406","0,8730161190032959","61,904762268066406","1,1904761791229248",0,0,0,0,100,5,"1,933874249458313",2
2012,1,ADMINISTRAÇÃO,47,"UNIVERSIDADE ESTADUAL DE GOIÁS",UEG,Pública,Universidade,1,5212501,LUZIANIA,GO,43,35,"48,28571319580078","37,59428405761719","40,27428436279297","3,286017656326294","3,043863534927368","3,1044020652770996",48,27,"52,6702766418457","55,55555725097656","3,6163101196289063","3,0850095748901367","70,5882339477539","1,813725471496582","68,57142639160156","1,8571425676345825","5,55555534362793","0,3888888955116272","22,22222137451172","1,1111109256744385",100,5,"2,4926154613494873",3
2012,1,ADMINISTRAÇÃO,47,"UNIVERSIDADE ESTADUAL DE GOIÁS",UEG,Pública,Universidade,1,5219001,SANCLERLANDIA,GO,34,32,"44,265625","29,82499885559082","33,44062423706055","2,6066863536834717","1,8675647974014282","2,0523452758789063",43,27,"52,437870025634766",68,"-3,486419200897217","1,7513301372528076","57,8125","0,42968764901161194","61,290321350097656","1,129032015800476",0,0,0,0,100,5,"1,5153385400772095",2
2012,1,ADMINISTRAÇÃO,47,"UNIVERSIDADE ESTADUAL DE GOIÁS",UEG,Pública,Universidade,1,5219308,"SANTA HELENA DE GOIAS",GO,54,42,"43,08333206176758","31,211904525756836","34,18809509277344","2,40689754486084","2,077547550201416","2,1598849296569824",39,18,"48,008750915527344",50,"2,2760417461395264","2,8333473205566406","61,904762268066406","0,8730161190032959","58,53658676147461","0,8536586165428162","7,142857074737549","0,5000000596046448","21,428571701049805","1,0714285373687744",100,5,"2,0835063457489014",3
2012,1,ADMINISTRAÇÃO,47,"UNIVERSIDADE ESTADUAL DE GOIÁS",UEG,Pública,Universidade,1,5220603,SILVANIA,GO,30,28,"50,30356979370117","33,603572845458984","37,782142639160156","3,6270036697387695","2,43965482711792","2,736492156982422",43,21,"50,309879302978516",30,"2,7562458515167236","2,9235153198242188","75,9259262084961","2,3919754028320313","78,57142639160156","2,857142686843872",0,0,"8,333333015441895","0,41666650772094727",100,5,"2,370462656021118",3
2012,1,ADMINISTRAÇÃO,54,"UNIVERSIDADE ESTADUAL DE CAMPINAS",UNICAMP,Pública,Universidade,4,3526902,LIMEIRA,SP,133,130,"34,869232177734375","34,67615509033203","34,73615264892578","1,018844723701477","2,602047920227051","2,206247091293335",229,210,"62,920249938964844","86,12440490722656","-12,81341552734375",0,"88,07691955566406","3,7083330154418945","88,84615325927734","3,884615421295166","89,84375",5,"93,359375","4,66796875",100,5,"2,4858181476593018",3
2012,1,ADMINISTRAÇÃO,56,"UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO",UNESP,Pública,Universidade,1,3524303,JABOTICABAL,SP,88,77,"43,675323486328125","42,34156036376953","42,69091033935547","2,506934881210327","3,7626187801361084","3,448697805404663",45,42,"64,55184173583984","80,95237731933594","-4,764371871948242","1,5113688707351685","93,83561706542969","4,3321919441223145","77,63157653808594","2,763157606124878",90,5,100,5,100,5,"3,2508699893951416",4
2012,1,ADMINISTRAÇÃO,56,"UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO",UNESP,Pública,Universidade,1,3555000,TUPA,SP,111,95,"52,62631607055664","49,39789581298828","50,2231559753418","4,019510746002197","4,830974102020264","4,628108024597168",88,77,"59,92405700683594","92,20779418945313","6,96991491317749","3,7147159576416016","91,919189453125","4,124578952789307","85,5","3,549999952316284","77,2727279663086",5,100,5,"77,2727279663086","3,8636362552642822","4,2161383628845215",5
2012,1,ADMINISTRAÇÃO,57,"UNIVERSIDADE ESTADUAL DE MARINGÁ",UEM,Pública,Universidade,1,4115200,MARINGA,PR,202,163,"44,147239685058594","37,90981674194336","39,48466110229492","2,5866811275482178","3,0916364192962646","2,965397596359253",158,88,"58,363182067871094","72,4137954711914","-2,1783008575439453","1,9969555139541626","77,63975524902344","2,5776402950286865","71,95121765136719","2,1951217651367188","24,615385055541992","1,7230769395828247","84,61538696289063","4,230769157409668",100,5,"2,600740432739258",3
2012,1,ADMINISTRAÇÃO,60,"CENTRO UNIVERSITÁRIO DE FRANCA",UNI-FACEF,Pública,"Centro Universitário",1,3516200,FRANCA,SP,162,154,"42,04545593261719","30,81233787536621","33,62792205810547","2,231513023376465","2,0170514583587646","2,070666790008545",249,140,"52,97103500366211","67,15328216552734","-4,310188293457031","1,5966509580612183","91,34615325927734","4,0625","88,21656036376953","3,8216559886932373","25,714284896850586","1,7999999523162842","97,14286041259766","4,857142925262451","71,42857360839844","3,5714287757873535","2,4664158821105957",3
2012,1,ADMINISTRAÇÃO,67,"ESCOLA DE ENGENHARIA DE PIRACICABA",EEP/FUMEP,Pública,Faculdade,1,3538709,PIRACICABA,SP,75,57,"35,78070068359375","26,756139755249023","29,026315689086914","1,1728684902191162","1,402928113937378","1,3454132080078125",65,31,"51,30806350708008","54,83871078491211","-5,975854873657227","1,283888816833496","77,11864471435547","2,521186590194702","73,72881317138672","2,3728811740875244","42,85714340209961",3,"95,23809814453125","4,761904716491699","9,523809432983398","0,4761904776096344","1,9283559322357178",2
2012,1,ADMINISTRAÇÃO,68,"FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE PENÁPOLIS",FAFIPE,Privada,Faculdade,1,3537305,PENAPOLIS,SP,30,26,"40,019229888916016","27,99615478515625","31,011537551879883","1,8891128301620483","1,5906709432601929","1,6652814149856567",62,22,"49,255455017089844","42,85714340209961","-3,931579828262329","1,6677422523498535","98,27586364746094","4,813218593597412","80,35713958740234","3,0357139110565186","21,052631378173828","1,4736841917037964","63,157894134521484","3,1578946113586426",0,0,"1,9633307456970215",3
2012,1,ADMINISTRAÇÃO,71,"UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE",UERN,Pública,Universidade,1,2407203,MACAU,RN,36,32,"44,25","32,896873474121094","35,743751525878906","2,604046106338501","2,332658052444458","2,4005050659179688",0,0,.,.,.,.,"37,14285659790039",0,70,"1,9999998807907104","11,11111068725586","0,7777777910232544",100,5,100,5,.,SC
2012,1,ADMINISTRAÇÃO,71,"UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE",UERN,Pública,Universidade,1,2408003,MOSSORO,RN,35,34,"51,45588302612305","35,641178131103516","39,61470413208008","3,8217263221740723","2,7481560707092285","3,0165486335754395",45,40,"52,74812698364258","58,33333206176758","2,423011302947998","2,8609437942504883","54,411766052246094","0,06127476319670677","70,5882339477539","2,058823347091675","13,333333015441895","0,9333333373069763",80,4,100,5,"2,5786473751068115",3
