Ano,Cód.IES,"Nome da IES","Sigla da IES","Org. Acadêmica","Categ. Administrativa","UF da IES","Nr. de Cursos com CPC no Triênio","alfa (Proporção de Graduandos)","Conceito médio da Graduação","beta (Proporção de Mestrandos - Equivalente)","Conceito Médio do Mestrado","gama (Proporção de Doutorandos - Equivalente)","Conceito Médio do doutorado","IGC (Contínuo)","IGC (faixa)",Observação
2016,4367,"FACULDADE TERRA NORDESTE",FATENE,Faculdade,"Privada com fins lucrativos",CE,5,1,"2,566267229830112",0,0,0,0,"2,566267229830112",3,
2016,4398,"INSTITUTO SUPERIOR DE EDUCAÇÃO DE GOIANA",PITÁGORAS-BETIM,Faculdade,"Pessoa Jurídica de Direito Público - Municipal",PE,1,,0,0,0,0,0,,SC,
2016,4399,"FACULDADE DE BALSAS",FATENE,Faculdade,"Privada com fins lucrativos",MA,6,1,"2,1024769492608146",0,0,0,0,"2,1024769492608146",3,
2016,4411,"FACULDADE PANAMERICANA DE JI-PARANÁ",,Faculdade,"Privada sem fins lucrativos",RO,3,1,"3,0146566308564",0,0,0,0,"3,0146566308564",4,
2016,4416,"FACULDADE JK - UNIDADE I - GAMA",,Faculdade,"Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil",DF,3,1,"2,055106778129077",0,0,0,0,"2,055106778129077",3,
2016,4420,"FACULDADES INTEGRADAS BARROS MELO",FIBAM,Faculdade,"Privada com fins lucrativos",PE,8,1,"2,632852203708511",0,0,0,0,"2,632852203708511",3,
2016,4421,"FACULDADE DE TECNOLOGIA SENAI BELO HORIZONTE","FATEC SENAI BH",Faculdade,"Privada sem fins lucrativos",MG,1,1,"2,1011105941640222",0,0,0,0,"2,1011105941640222",3,
2016,4428,"FACULDADE PROFESSOR MIGUEL ÂNGELO DA SILVA SANTOS",FEMASS,Faculdade,"Pessoa Jurídica de Direito Público - Municipal",RJ,3,1,"2,5469308875285153",0,0,0,0,"2,5469308875285153",3,
2016,4429,"FACULDADE UNIGRAN CAPITAL","UNIGRAN CAPITAL",Faculdade,"Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação",MS,7,1,"3,4707143264031353",0,0,0,0,"3,4707143264031353",4,
2016,4431,"FACULDADE DE ENFERMAGEM NOVA ESPERANÇA DE MOSSORÓ - FACENE/RN",FEMASS,Faculdade,"Privada com fins lucrativos",RN,1,1,"2,8334936575412106",0,0,0,0,"2,8334936575412106",3,
2016,4442,"ESCOLA SUPERIOR PAULISTA DE ADMINISTRAÇÃO - ESPA",ESPA,Faculdade,"Privada com fins lucrativos",SP,1,1,"2,2362724214394736",0,0,0,0,"2,2362724214394736",3,
2016,4443,"FACULDADE RIO CLARO",,Faculdade,"Privada com fins lucrativos",RS,2,1,"2,3128328334298995",0,0,0,0,"2,3128328334298995",3,
2016,4446,"FACULDADE CIDADE DE GUANHÃES - FACIG",FACIG,Faculdade,"Privada com fins lucrativos",MG,0,,0,0,0,0,0,,SC,
2016,4450,"FACULDADE METROPOLITANA DA AMAZÔNIA",ESPA,Faculdade,"Privada sem fins lucrativos",PA,10,1,"3,271918342997268",0,0,0,0,"3,271918342997268",4,
2016,4452,"FACULDADE METROPOLITANA DE MARABÁ",METROPOLITANA,Faculdade,"Privada com fins lucrativos",PA,5,1,"2,199414084177623",0,0,0,0,"2,199414084177623",3,
2016,4460,"FACULDADE DOM PEDRO II DE TECNOLOGIA",FAB,Faculdade,"Privada com fins lucrativos",BA,3,1,"2,74277178974906",0,0,0,0,"2,74277178974906",3,
2016,4492,"FACULDADE PASCHOAL DANTAS",FPD,Faculdade,"Privada sem fins lucrativos",SP,3,1,"1,9300756401209822",0,0,0,0,"1,9300756401209822",2,
2016,4495,"FACULDADE ANHANGUERA JARAGUÁ DO SUL",METROPOLITANA,Faculdade,"Privada com fins lucrativos",SC,1,1,"3,3123149213286345",0,0,0,0,"3,3123149213286345",4,
2016,4496,"FACULDADE DE TECNOLOGIA DO VALE DO IVAÍ",FATEC-IVAI,Faculdade,"Privada com fins lucrativos",PR,1,1,"1,8500741755939798",0,0,0,0,"1,8500741755939798",2,
2016,4502,"FACULDADES INTEGRADAS CAMPO-GRANDENSES",FIC,Faculdade,"Privada sem fins lucrativos",RJ,10,1,"2,702020082229878",0,0,0,0,"2,702020082229878",3,
2016,4518,"FACULDADE REGIONAL PALMITOS",FAP,Faculdade,"Privada com fins lucrativos",SC,2,1,"2,3466354642216922",0,0,0,0,"2,3466354642216922",3,
2016,4531,"FACULDADE ADVENTISTA DA BAHIA",FATEC-IVAI,Faculdade,"Privada sem fins lucrativos",BA,5,1,"2,375513270073219",0,0,0,0,"2,375513270073219",3,
2016,4532,"FACULDADE DE TECNOLOGIA SENAI CAMPO GRANDE",,Faculdade,"Privada sem fins lucrativos",MS,1,1,"2,1082802124748117",0,0,0,0,"2,1082802124748117",3,
2016,4533,"FACULDADE SÃO FRANCISCO DA PARAÍBA",FASP,Faculdade,"Privada com fins lucrativos",PB,3,1,"2,5540018232716704",0,0,0,0,"2,5540018232716704",3,
2016,4534,"FACULDADE HERRERO",FATEC,Faculdade,"Privada com fins lucrativos",PR,2,1,"2,8697155215424686",0,0,0,0,"2,8697155215424686",3,
2016,4538,"FACULDADE PARQUE",FAP,Faculdade,"Privada com fins lucrativos",BA,1,1,"2,865398207047171",0,0,0,0,"2,865398207047171",3,
2016,4566,"ESTÁCIO FATERN - FACULDADE ESTÁCIO DO RIO GRANDE DO NORTE","ESTÁCIO FATERN",Faculdade,"Privada com fins lucrativos",RN,7,1,"2,6041932216719688",0,0,0,0,"2,6041932216719688",3,
2016,4567,"FACULDADE CENTRO MATO-GROSSENSE",,Faculdade,"Privada sem fins lucrativos",MT,4,1,"2,169215125739733",0,0,0,0,"2,169215125739733",3,
2016,4584,"FACULDADE DE TECNOLOGIA MACHADO DE ASSIS",FAMA,Faculdade,"Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Mercantil ou Comercial",PR,5,1,"2,0659585701416985",0,0,0,0,"2,0659585701416985",3,
2016,4586,"FACULDADE DO NORTE GOIANO",FNG,Faculdade,"Privada com fins lucrativos",GO,2,1,"2,462293079168857",0,0,0,0,"2,462293079168857",3,
2016,4588,"FACULDADE APOGEU",APOGEU,Faculdade,"Privada com fins lucrativos",DF,1,1,"1,676144589624375",0,0,0,0,"1,676144589624375",2,
2016,4590,"FACULDADE DE TECNOLOGIA FATEP",FATEP,Faculdade,"Privada com fins lucrativos",SP,1,1,"0,9329412941550721",0,0,0,0,"0,9329412941550721",1,
2016,4592,"FACULDADE DE OURO PRETO DO OESTE",FNG,Faculdade,"Privada sem fins lucrativos",RO,1,1,"2,3987480624908906",0,0,0,0,"2,3987480624908906",3,
2016,4594,"FACULDADE CATÓLICA DE RONDONIA",FCR,Faculdade,"Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Sociedade",RO,2,1,"2,566525313197001",0,0,0,0,"2,566525313197001",3,
2016,4596,"FACULDADE REGES DE RIBEIRÃO PRETO",,Faculdade,"Privada sem fins lucrativos",SP,2,1,"2,4933935577473587",0,0,0,0,"2,4933935577473587",3,
2016,4597,"FACULDADE DE CIÊNCIAS GERENCIAIS EM VOTUPORANGA",,Faculdade,"Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação",SP,2,1,"1,7538062030475914",0,0,0,0,"1,7538062030475914",2,
2016,4598,"FACULDADE DE CIÊNCIAS GERENCIAIS BARÃO DE JUNDIAÍ",FCG,Faculdade,"Privada sem fins lucrativos",SP,2,1,"1,9078358285052577",0,0,0,0,"1,9078358285052577",2,
2016,4605,"FACULDADE DE ENSINO SUPERIOR KM 125",,Faculdade,"Privada com fins lucrativos",PR,1,1,"2,722853293250044",0,0,0,0,"2,722853293250044",3,
2016,4610,"FACULDADE DE TECNOLOGIA ASSESSORITEC",,Faculdade,"Privada sem fins lucrativos",SC,2,1,"1,4591097276297718",0,0,0,0,"1,4591097276297718",2,
2016,4613,"FACULDADE DE EDUCAÇÃO E MEIO AMBIENTE",FCG,Faculdade,"Privada com fins lucrativos",RO,8,1,"2,3006950157526447",0,0,0,0,"2,3006950157526447",3,
2016,4616,"FACULDADE ANHANGUERA DE CAXIAS DO SUL",,Faculdade,"Privada com fins lucrativos",RS,3,1,"2,1668457277175333",0,0,0,0,"2,1668457277175333",3,
2016,4631,"FACULDADE ANGLO-AMERICANO DE JOÃO PESSOA",,Faculdade,"Privada com fins lucrativos",PB,1,1,"3,1393587158378162",0,0,0,0,"3,1393587158378162",4,
2016,4632,"FACULDADE DE EDUCAÇÃO E MEIO AMBIENTE",,Faculdade,"Privada com fins lucrativos",RS,8,1,"2,572272415856208",0,0,0,0,"2,572272415856208",3,
2016,4633,"FACULDADE DO PLANALTO",,Faculdade,"Privada com fins lucrativos",RS,3,1,"2,5865032682845586",0,0,0,0,"2,5865032682845586",3,
2016,4652,"FACULDADE ANHANGÜERA DE SÃO JOSÉ",,Faculdade,"Privada com fins lucrativos",SP,12,1,"2,4880348579930867",0,0,0,0,"2,4880348579930867",3,
2016,4655,"FACULDADE ANHANGÜERA DE SOROCABA",,Faculdade,"Privada com fins lucrativos",SP,11,1,"2,3396079542020116",0,0,0,0,"2,3396079542020116",3,
2016,4656,"FACULDADE ANHANGÜERA DE PIRACICABA",,Faculdade,"Privada com fins lucrativos",SP,11,1,"2,2829923366991083",0,0,0,0,"2,2829923366991083",3,
2016,4661,"FACULDADE DE AGRONEGÓCIO PARAÍSO DO NORTE",FAPAN,Faculdade,"Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil",PR,2,1,"2,1886635681755173",0,0,0,0,"2,1886635681755173",3,
2016,4669,"FACULDADE DELTA","FACULDADE DELTA",Faculdade,"Privada com fins lucrativos",GO,5,1,"2,7323446386385846",0,0,0,0,"2,7323446386385846",3,
2016,4674,"FACULDADE PORTO DAS ÁGUAS",FAPAG,Faculdade,"Privada com fins lucrativos",SC,3,1,"2,454015633284066",0,0,0,0,"2,454015633284066",3,
2016,4681,"FACULDADE CENTRO PAULISTANO",,Faculdade,"Privada sem fins lucrativos",SP,4,1,"2,0662233727612893",0,0,0,0,"2,0662233727612893",3,
2016,4699,"FACULDADE NOROESTE",FAN,Faculdade,"Privada com fins lucrativos",GO,2,1,"2,5284694646526296",0,0,0,0,"2,5284694646526296",3,
2016,4700,"FACULDADE NOVA ROMA",FNR,Faculdade,"Privada com fins lucrativos",PE,3,1,"3,127627786811432",0,0,0,0,"3,127627786811432",4,
2016,4702,"FACULDADE DE TECNOLOGIA GESTÃO & MARKETING",,Faculdade,"Privada com fins lucrativos",PE,5,1,"2,869158825201694",0,0,0,0,"2,869158825201694",3,
2016,4714,"Faculdade de Ensino Regional Alternativa",FERA,Faculdade,"Privada com fins lucrativos",AL,1,1,"1,5526077510412473",0,0,0,0,"1,5526077510412473",2,
2016,4722,"FACULDADES INTEGRADAS VIANNA JÚNIOR",FIVJ,Faculdade,"Privada com fins lucrativos",MG,4,1,"2,5701974476551546",0,0,0,0,"2,5701974476551546",3,
2016,4724,"FACULDADE DE CIÊNCIAS HUMANAS DE CRUZEIRO",FACIC,Faculdade,"Privada sem fins lucrativos",SP,5,1,"2,214892050482531",0,0,0,0,"2,214892050482531",3,
2016,4725,"FACULDADE DE TECNOLOGIA EGÍDIO JOSÉ DA SILVA",FATEGIDIO,Faculdade,"Privada com fins lucrativos",MG,1,1,"2,1891424687932792",0,0,0,0,"2,1891424687932792",3,
2016,4729,"FACULDADE CENECISTA DE RIO BONITO",FACERB,Faculdade,"Privada sem fins lucrativos",RJ,1,1,"1,830992017770042",0,0,0,0,"1,830992017770042",2,
2016,4731,"FACULDADE MESSIANICA",,Faculdade,"Privada sem fins lucrativos",SP,1,1,"1,8717861284677406",0,0,0,0,"1,8717861284677406",2,
2016,4732,"FACULDADE DE TECNOLOGIA SENAC DF","FAC SENAC DF",Faculdade,"Privada sem fins lucrativos",DF,3,1,"1,9978023258358248",0,0,0,0,"1,9978023258358248",3,
2016,4739,"FACULDADE PRESBITERIANA AUGUSTO GALVÃO",FAPAG,Faculdade,"Privada sem fins lucrativos",BA,1,1,"1,6314439538056635",0,0,0,0,"1,6314439538056635",2,
2016,4742,"FACULDADE SANTA EMÍLIA",,Faculdade,"Privada sem fins lucrativos",PE,7,1,"2,547655765270717",0,0,0,0,"2,547655765270717",3,
2016,4751,"FACULDADE DE TECNOLOGIA E CIENCIAS DO NORTE DO PARANÁ",FATECIE,Faculdade,"Privada com fins lucrativos",PR,3,1,"3,156771723302621",0,0,0,0,"3,156771723302621",4,
2016,4765,"FACULDADE DE TECNOLOGIA ALFA DE UMUARAMA",,Faculdade,"Privada com fins lucrativos",PR,2,1,"1,8909715312628914",0,0,0,0,"1,8909715312628914",2,
2016,4766,"FACULDADE UNA DE CONTAGEM",,Faculdade,"Privada com fins lucrativos",MG,9,1,"3,1340203514776315",0,0,0,0,"3,1340203514776315",4,
2016,4773,"FACULDADE IBS",FATECIE,Faculdade,"Privada com fins lucrativos",MG,2,1,"2,5784580308914773",0,0,0,0,"2,5784580308914773",3,
2016,4777,"FACULDADE KENNEDY DE BELO HORIZONTE",FKBH,Faculdade,"Privada sem fins lucrativos",MG,2,1,"2,2737515800769614",0,0,0,0,"2,2737515800769614",3,
2016,4780,"FACULDADE DE CIÊNCIAS DA SAÚDE DE UNAÍ",FACISA,Faculdade,"Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil",MG,2,1,"1,833982034563769",0,0,0,0,"1,833982034563769",2,
2016,4784,"FACULDADE CDL",,Faculdade,"Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação",CE,2,1,"2,7704288799018864",0,0,0,0,"2,7704288799018864",3,
2016,4793,"FACULDADES INTEGRADAS DE ITARARÉ",FAFIT-FACIC,Faculdade,"Privada com fins lucrativos",SP,8,1,"2,043691824511599",0,0,0,0,"2,043691824511599",3,
2016,4810,"FACULDADE ANTÔNIO MENEGHETTI",AMF,Faculdade,"Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil",RS,2,1,"2,686871255957077",0,0,0,0,"2,686871255957077",3,
2016,4819,"FACULDADE DE TECNOLOGIA SENAI MARIANO FERRAZ",,Faculdade,"Privada sem fins lucrativos",SP,1,1,"2,1504570287377294",0,0,0,0,"2,1504570287377294",3,
2016,4821,"FACULDADE DE CIÊNCIAS GERENCIAIS E EMPREENDEDORISMO - FACIGE",FAFIT-FACIC,Faculdade,"Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil",MG,1,1,"2,5662553397144205",0,0,0,0,"2,5662553397144205",3,
2016,4823,"FACULDADE DE TECNOLOGIA EVOLUÇÃO",FECET,Faculdade,"Privada com fins lucrativos",CE,3,1,"2,587729652603691",0,0,0,0,"2,587729652603691",3,
2016,4826,"FACULDADE ANHANGÜERA DE CAMPINAS",,Faculdade,"Privada com fins lucrativos",SP,29,1,"2,196285443673657",0,0,0,0,"2,196285443673657",3,
2016,4836,"FACULDADE DE EDUCAÇÃO  ACRIANA EUCLIDES DA CUNHA",INEC,Faculdade,"Privada sem fins lucrativos",AC,1,1,"1,918472964449132",0,0,0,0,"1,918472964449132",2,
2016,4846,"FACULDADE VÉRTICE",VÉRTICE,Faculdade,"Privada com fins lucrativos",MG,7,1,"1,9070838229838085",0,0,0,0,"1,9070838229838085",2,
2016,4847,"FACULDADE DIOCESANA DE MOSSORÓ",,Faculdade,"Privada sem fins lucrativos",RN,1,1,"2,777357472314832",0,0,0,0,"2,777357472314832",3,
2016,4849,"FACULDADE DE CIÊNCIAS HUMANAS, ECONÔMICAS E DA SAÚDE DE ARAGUAÍNA",INEC,Faculdade,"Privada com fins lucrativos",TO,10,1,"2,922306396107551",0,0,0,0,"2,922306396107551",3,
2016,4858,"ESCOLA SUPERIOR DE SAÚDE DE ARCOVERDE",VÉRTICE,Faculdade,"Pessoa Jurídica de Direito Público - Municipal",PE,3,1,"1,9446873619697278",0,0,0,0,"1,9446873619697278",2,
2016,4863,"FACULDADE PITÁGORAS DE POÇOS DE CALDAS",,Faculdade,"Privada com fins lucrativos",MG,5,1,"2,6812618254587086",0,0,0,0,"2,6812618254587086",3,
2016,4865,"FACULDADE PITÁGORAS DE SÃO LUIZ",,Faculdade,"Privada com fins lucrativos",MA,10,1,"2,284794568753617",0,0,0,0,"2,284794568753617",3,
2016,4867,"FACULDADE PITÁGORAS DE GUARAPARI",,Faculdade,"Privada com fins lucrativos",ES,3,1,"2,9886130535512425",0,0,0,0,"2,9886130535512425",4,
2016,4873,"FACULDADE DE TECNOLOGIA DE TAUBATÉ",ETEP,Faculdade,"Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil",SP,3,1,"2,17307683937051",0,0,0,0,"2,17307683937051",3,
2016,4878,"FACULDADE ANHANGUERA DE ITAPECERICA DA SERRA",,Faculdade,"Privada com fins lucrativos",SP,6,1,"2,290413709637623",0,0,0,0,"2,290413709637623",3,
2016,4889,"FACULDADE DE CONCHAS",,Faculdade,"Privada com fins lucrativos",SP,1,1,"1,9927985944674735",0,0,0,0,"1,9927985944674735",3,
2016,4899,"FACULDADE DE CIÊNCIAS MÉDICAS DA BAHIA","CIENCIAS MEDICAS",Faculdade,"Privada com fins lucrativos",BA,1,,0,0,0,0,0,,SC,
2016,4901,"FACULDADE FASIPE",,Faculdade,"Privada com fins lucrativos",MT,5,1,"2,5359900331021272",0,0,0,0,"2,5359900331021272",3,
2016,4902,"FACULDADE BATISTA PIONEIRA",,Faculdade,"Privada sem fins lucrativos",RS,1,1,"3,0747954185177",0,0,0,0,"3,0747954185177",4,
2016,4915,"FACULDADE DE CASTANHAL",FCAT,Faculdade,"Privada com fins lucrativos",PA,8,1,"2,537723434327661",0,0,0,0,"2,537723434327661",3,
2016,4917,"FACULDADE ANGLO",,Faculdade,"Privada com fins lucrativos",SP,2,1,"2,520636558802282",0,0,0,0,"2,520636558802282",3,
2016,4922,"FACULDADE INTEGRADA DAS CATARATAS",,Faculdade,"Privada com fins lucrativos",PR,2,1,"2,538332403275672",0,0,0,0,"2,538332403275672",3,
2016,4926,"FACULDADE DE TECNOLOGIA DE PRAIA GRANDE",FCAT,Faculdade,"Pessoa Jurídica de Direito Público - Estadual",SP,3,1,"2,354755166562848",0,0,0,0,"2,354755166562848",3,
2016,4938,"FACULDADE CLARETIANA DE TEOLOGIA",,Faculdade,"Privada sem fins lucrativos",PR,1,1,"3,027185289494605",0,0,0,0,"3,027185289494605",4,
2016,4943,"ESCOLA SUPERIOR DE ADMINISTRAÇÃO E GESTÃO STRONG DA BAIXADA SANTISTA",,Faculdade,"Privada sem fins lucrativos",SP,1,1,"3,877685948249627",0,0,0,0,"3,877685948249627",4,
2016,4945,"FACULDADE INTERNACIONAL DO DELTA",INTA,Faculdade,"Privada sem fins lucrativos",PI,2,1,"2,7501445366180866",0,0,0,0,"2,7501445366180866",3,
2016,4950,"FACULDADE AUM",,Faculdade,"Privada com fins lucrativos",MT,4,1,"1,7292692919129926",0,0,0,0,"1,7292692919129926",2,
2016,4959,"FACULDADE PITÁGORAS DE FEIRA DE SANTANA",,Faculdade,"Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil",BA,2,1,"2,208619903815051",0,0,0,0,"2,208619903815051",3,
2016,4964,"FACULDADE DE CIÊNCIAS E TECNOLOGIA DO MARANHÃO",FACEMA,Faculdade,"Privada com fins lucrativos",MA,7,1,"2,7086963372082584",0,0,0,0,"2,7086963372082584",3,
2016,4969,"FACULDADE ITOP",ITOP,Faculdade,"Privada com fins lucrativos",TO,4,1,"2,9807622623860848",0,0,0,0,"2,9807622623860848",4,
2016,4983,"FACULDADE DE SÃO JOSÉ DOS CAMPOS",BILAC,Faculdade,"Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil",SP,3,1,"2,3088510560287085",0,0,0,0,"2,3088510560287085",3,
2016,4992,"FACULDADE DE TECNOLOGIA CENTEC - SERTÃO CENTRAL","FTC SERTÃO CENTRAL",Faculdade,"Privada sem fins lucrativos",CE,1,1,"2,637611887934385",0,0,0,0,"2,637611887934385",3,
2016,4995,"FACULDADE CRUZ AZUL",FACRAZ,Faculdade,"Privada sem fins lucrativos",SP,2,1,"2,1449231211524964",0,0,0,0,"2,1449231211524964",3,
2016,5016,"FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ","FAETERJ R DE JANEIRO",Faculdade,"Pessoa Jurídica de Direito Público - Estadual",RJ,1,1,"2,8742033765201214",0,0,0,0,"2,8742033765201214",3,
2016,5017,"FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ","FAETERJ PETRÓPOLIS",Faculdade,"Pessoa Jurídica de Direito Público - Estadual",RJ,1,1,"2,268031495209132",0,0,0,0,"2,268031495209132",3,
2016,5018,"INSTITUTO SUPERIOR DE EDUCAÇÃO PROFESSOR ALDO MUYLAERT",FACRAZ,Faculdade,"Pessoa Jurídica de Direito Público - Estadual",RJ,1,1,"2,0444370275422923",0,0,0,0,"2,0444370275422923",3,
2016,5020,"FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ","FAETERJ S ANT. PÁDUA",Faculdade,"Pessoa Jurídica de Direito Público - Estadual",RJ,1,1,"2,2352367832676334",0,0,0,0,"2,2352367832676334",3,
2016,5021,"FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ","FAETERJ ITAPERUNA",Faculdade,"Pessoa Jurídica de Direito Público - Estadual",RJ,1,1,"1,5555865121649122",0,0,0,0,"1,5555865121649122",2,
2016,5023,"FACULDADE SANTO AUGUSTO",FAISA,Faculdade,"Privada com fins lucrativos",RS,3,1,"1,9255130092754587",0,0,0,0,"1,9255130092754587",2,
2016,5025,"FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ",FSB,Faculdade,"Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil",PR,1,1,"3,3972143702313216",0,0,0,0,"3,3972143702313216",4,
2016,5038,"FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE MARABÁ","FAETERJ ITAPERUNA",Faculdade,"Privada com fins lucrativos",PA,2,1,"1,4525370426162385",0,0,0,0,"1,4525370426162385",2,
2016,5044,"FACULDADE DE DIREITO DE GARANHUNS",FAISA,Faculdade,"Pessoa Jurídica de Direito Público - Municipal",PE,1,1,"1,8020362152141203",0,0,0,0,"1,8020362152141203",2,
2016,5045,"FACULDADE DE TECNOLOGIA PAULISTA",,Faculdade,"Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação",SP,1,1,"2,3080132689451274",0,0,0,0,"2,3080132689451274",3,
2016,5046,"FACULDADE POLIS DAS ARTES",,Faculdade,"Privada sem fins lucrativos",SP,1,1,"2,015955530746496",0,0,0,0,"2,015955530746496",3,
2016,5048,"FACULDADE DE TEOLOGIA DE SÃO PAULO DA IGREJA PRESBITERIANA INDEPENDENTE DO BRASIL",,Faculdade,"Privada sem fins lucrativos",SP,1,1,"2,9735425632052483",0,0,0,0,"2,9735425632052483",4,
2016,5051,"FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ",,Faculdade,"Pessoa Jurídica de Direito Público - Estadual",RJ,1,1,"1,8714166981546538",0,0,0,0,"1,8714166981546538",2,
2016,5052,"FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ","FAETERJ TRÊS RIOS",Faculdade,"Pessoa Jurídica de Direito Público - Estadual",RJ,2,1,"2,487963184848663",0,0,0,0,"2,487963184848663",3,
2016,5053,"FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO",,Faculdade,"Pessoa Jurídica de Direito Público - Estadual",RJ,2,1,"2,069248233675972",0,0,0,0,"2,069248233675972",3,
2016,5066,"FACULDADE PITÁGORAS DE TECNOLOGIA DE CONTAGEM",,Faculdade,"Privada com fins lucrativos",MG,5,1,"2,685670910001545",0,0,0,0,"2,685670910001545",3,
2016,5099,"FACULDADE DE TECNOLOGIA DE SÃO BERNARDO DO CAMPO","FAETERJ TRÊS RIOS",Faculdade,"Pessoa Jurídica de Direito Público - Estadual",SP,1,1,"2,469646828822812",0,0,0,0,"2,469646828822812",3,
2016,5105,"FACULDADE INTERNACIONAL SIGNORELLI",,Faculdade,"Privada com fins lucrativos",RJ,2,1,"2,645293184946698",0,0,0,0,"2,645293184946698",3,
2016,5107,"FACULDADE SOGIPA DE EDUCAÇÃO FÍSICA",,Faculdade,"Privada sem fins lucrativos",RS,1,1,"2,6900306665532376",0,0,0,0,"2,6900306665532376",3,
2016,5124,"FACULDADE FACMIL",,Faculdade,"Privada com fins lucrativos",SP,2,1,"2,0332433665651477",0,0,0,0,"2,0332433665651477",3,
2016,5131,"FACULDADE DE TECNOLOGIA SENAC CAÇADOR",SENAC,Faculdade,"Privada sem fins lucrativos",SC,1,1,"2,261665638792928",0,0,0,0,"2,261665638792928",3,
2016,5133,"FACULDADE DE TECNOLOGIA SENAC SÃO MIGUEL DO OESTE",,Faculdade,"Privada sem fins lucrativos",SC,2,1,"2,1329216248086396",0,0,0,0,"2,1329216248086396",3,
2016,5186,"FACULDADE ASSIS GURGACZ",,Faculdade,"Privada sem fins lucrativos",PR,1,1,"3,291227401922006",0,0,0,0,"3,291227401922006",4,
2016,5215,"FACULDADES INTEGRADAS PADRE ALBINO",FIPA,Faculdade,"Privada sem fins lucrativos",SP,8,1,"3,33834967010429",0,0,0,0,"3,33834967010429",4,
2016,5216,"FACULDADE ANHANGUERA DE EDUCAÇÃO, CIÊNCIAS E TECNOLOGIA DE SOROCABA",FAECTS,Faculdade,"Privada com fins lucrativos",SP,3,1,"2,243277343161822",0,0,0,0,"2,243277343161822",3,
2016,5217,"FACULDADES INTEGRADAS PAULISTA",FIP,Faculdade,"Privada com fins lucrativos",SP,5,1,"2,1532084187385903",0,0,0,0,"2,1532084187385903",3,
2016,5228,"FACULDADE RAIMUNDO MARINHO",FIPA,Faculdade,"Privada sem fins lucrativos",AL,5,1,"1,6075816467313437",0,0,0,0,"1,6075816467313437",2,
2016,5243,"FACULDADE DE CIÊNCIAS JURÍDICAS DE SANTOS DUMONT",FAECTS,Faculdade,"Privada sem fins lucrativos",MG,1,1,"2,2071516516420178",0,0,0,0,"2,2071516516420178",3,
2016,5276,"Faculdade Doctum de Carangola",DOCTUM,Faculdade,"Privada sem fins lucrativos",MG,1,1,"2,1585110335663105",0,0,0,0,"2,1585110335663105",3,
2016,5277,"FACULDADE FORTIUM",,Faculdade,"Privada com fins lucrativos",DF,7,1,"2,3887847877597626",0,0,0,0,"2,3887847877597626",3,
2016,5285,"FACULDADES INTEGRADAS DE TAQUARA",FACCAT,Faculdade,"Privada sem fins lucrativos",RS,13,"0,9845094680786133","2,725604558757458","0,015490533784031868",4,0,0,"2,745345629471076",3,
2016,5288,"FACULDADE ANHANGÜERA DE RIBEIRÃO PRETO",,Faculdade,"Privada com fins lucrativos",SP,7,1,"2,477599635046294",0,0,0,0,"2,477599635046294",3,
2016,5290,"FACULDADE ANHANGUERA DE CIÊNCIAS E TECNOLOGIA DE BRASÍLIA",,Faculdade,"Privada com fins lucrativos",DF,1,1,"1,8456755316377247",0,0,0,0,"1,8456755316377247",2,
2016,5303,"FACULDADE ANHANGÜERA DE DOURADOS",FAD,Faculdade,"Privada com fins lucrativos",MS,5,1,"2,139128628828657",0,0,0,0,"2,139128628828657",3,
